base_name,battery_percent_final,charging_minutes,current_node_final,deliveries_made,drone_id,escenario,escenario_etiqueta,factor_demanda_inventario,factor_demanda_organos,flight_minutes,minutos_simulacion,role,semilla,simulacion,status_final,utilizacion_operativa_pct,utilizacion_vuelo_pct
Hospital Universitario Infanta Elena,36.87150889714212,0,Hospital Universitario 12 de Octubre,2,H013,estres_3_alto,Alto,2.0,1.5,34,20160,hospital,74,7,available,0.16865079365079366,0.16865079365079366
Hospital Universitario Infanta Elena,100.0,0,Hospital Universitario Infanta Elena,0,H014,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,74,7,available,0.0,0.0
Hospital Universitario Infanta Elena,100.0,0,Hospital Universitario Infanta Elena,0,H015,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,74,7,available,0.0,0.0
Hospital Universitario Infanta Sofía,100.0,0,Hospital Universitario Infanta Sofía,0,H016,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,74,7,available,0.0,0.0
Hospital Universitario Infanta Sofía,100.0,0,Hospital Universitario Infanta Sofía,0,H017,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,74,7,available,0.0,0.0
Hospital Universitario José Germain,49.112313691815714,0,Hospital Universitario de La Princesa,2,H018,estres_3_alto,Alto,2.0,1.5,29,20160,hospital,74,7,available,0.14384920634920637,0.14384920634920637
Hospital Universitario La Paz,53.00715281551316,0,Hospital Universitario Infanta Elena,1,H019,estres_3_alto,Alto,2.0,1.5,27,20160,hospital,74,7,available,0.13392857142857142,0.13392857142857142
Hospital Universitario Príncipe de Asturias,100.0,0,Hospital Universitario Príncipe de Asturias,0,H020,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,74,7,available,0.0,0.0
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H021,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,74,7,available,0.0,0.0
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H022,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,74,7,available,0.0,0.0
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H023,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,74,7,available,0.0,0.0
Hospital Universitario Ramón y Cajal,79.32042812822283,0,Hospital Central de la Cruz Roja San José y Santa Adela,2,H024,estres_3_alto,Alto,2.0,1.5,14,20160,hospital,74,7,available,0.06944444444444445,0.06944444444444445
BASE NOROESTE,73.55385453099196,2414,BASE NOROESTE,325,B001,estres_3_alto,Alto,2.0,1.5,2980,20160,base,75,8,available,26.75595238095238,14.781746031746032
BASE NOROESTE,100.0,2504,BASE NOROESTE,342,B002,estres_3_alto,Alto,2.0,1.5,3094,20160,base,75,8,available,27.767857142857146,15.347222222222223
BASE NORTE CAPITAL,22.492517817528128,4340,BASE NORTE CAPITAL,576,B003,estres_3_alto,Alto,2.0,1.5,5420,20160,base,75,8,available,48.41269841269841,26.884920634920633
BASE NORTE CAPITAL,34.83780444527359,4304,BASE NORTE CAPITAL,600,B004,estres_3_alto,Alto,2.0,1.5,5364,20160,base,75,8,available,47.95634920634921,26.607142857142858
BASE NORTE CAPITAL,34.343235950365745,4238,BASE NORTE CAPITAL,591,B005,estres_3_alto,Alto,2.0,1.5,5328,20160,base,75,8,available,47.45039682539682,26.42857142857143
BASE NORTE CAPITAL,29.348887663877534,4106,BASE NORTE CAPITAL,583,B006,estres_3_alto,Alto,2.0,1.5,5144,20160,base,75,8,available,45.882936507936506,25.515873015873012
BASE NORTE CAPITAL,34.59290102852109,4136,BASE NORTE CAPITAL,555,B007,estres_3_alto,Alto,2.0,1.5,5204,20160,base,75,8,available,46.32936507936508,25.813492063492067
BASE ESTE CORREDOR,100.0,2415,BASE ESTE CORREDOR,190,B008,estres_3_alto,Alto,2.0,1.5,3046,20160,base,75,8,available,27.08829365079365,15.109126984126982
BASE ESTE CORREDOR,20.152239228370465,2842,BASE ESTE CORREDOR,231,B009,estres_3_alto,Alto,2.0,1.5,3540,20160,base,75,8,available,31.65674603174603,17.559523809523807
BASE ESTE CORREDOR,21.782545178982176,1937,BASE ESTE CORREDOR,162,B010,estres_3_alto,Alto,2.0,1.5,2412,20160,base,75,8,available,21.572420634920636,11.964285714285715
BASE ESTE CORREDOR,61.79518432200254,2416,BASE ESTE CORREDOR,201,B011,estres_3_alto,Alto,2.0,1.5,2974,20160,base,75,8,available,26.73611111111111,14.751984126984127
BASE SUR FUENLABRADA,100.0,3694,BASE SUR FUENLABRADA,491,B012,estres_3_alto,Alto,2.0,1.5,4552,20160,base,75,8,available,40.90277777777778,22.57936507936508
BASE SUR FUENLABRADA,31.239390911224188,3531,BASE SUR FUENLABRADA,482,B013,estres_3_alto,Alto,2.0,1.5,4376,20160,base,75,8,available,39.22123015873016,21.706349206349206
BASE SUR FUENLABRADA,21.13433853135731,3716,BASE SUR FUENLABRADA,490,B014,estres_3_alto,Alto,2.0,1.5,4602,20160,base,75,8,available,41.25992063492063,22.827380952380953
Hospital Asociado Universitario Guadarrama,100.0,0,Hospital Asociado Universitario Guadarrama,0,H001,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,75,8,available,0.0,0.0
Hospital Asociado Universitario Guadarrama,100.0,0,Hospital Asociado Universitario Guadarrama,0,H002,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,75,8,available,0.0,0.0
Hospital Asociado Universitario Guadarrama,100.0,0,Hospital Asociado Universitario Guadarrama,0,H003,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,75,8,available,0.0,0.0
Hospital El Escorial,43.527814641054285,0,Hospital Infantil Universitario Niño Jesús,2,H004,estres_3_alto,Alto,2.0,1.5,34,20160,hospital,75,8,available,0.16865079365079366,0.16865079365079366
Hospital General Universitario Gregorio Marañón,32.05155444206876,0,Hospital Universitario Infanta Leonor,4,H005,estres_3_alto,Alto,2.0,1.5,39,20160,hospital,75,8,available,0.19345238095238096,0.19345238095238096
Hospital La Fuenfría,87.08726384568065,0,Hospital Asociado Universitario Guadarrama,1,H006,estres_3_alto,Alto,2.0,1.5,7,20160,hospital,75,8,available,0.034722222222222224,0.034722222222222224
Hospital La Fuenfría,100.0,0,Hospital La Fuenfría,0,H007,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,75,8,available,0.0,0.0
Hospital Universitario 12 de Octubre,20.87281118575539,0,Hospital Universitario Ramón y Cajal,3,H008,estres_3_alto,Alto,2.0,1.5,46,20160,hospital,75,8,available,0.2281746031746032,0.2281746031746032
Hospital Universitario de Fuenlabrada,58.058532233278925,0,Hospital Universitario Infanta Sofía,1,H009,estres_3_alto,Alto,2.0,1.5,25,20160,hospital,75,8,available,0.1240079365079365,0.1240079365079365
Hospital Universitario de Torrejón,44.123860908924485,0,Hospital Universitario Fundación Alcorcón,2,H010,estres_3_alto,Alto,2.0,1.5,31,20160,hospital,75,8,available,0.15376984126984128,0.15376984126984128
Hospital Universitario del Sureste,30.346471106920248,0,Hospital Cantoblanco,2,H011,estres_3_alto,Alto,2.0,1.5,41,20160,hospital,75,8,available,0.2033730158730159,0.2033730158730159
Hospital Universitario Infanta Cristina,37.90196570987291,0,Hospital Universitario Príncipe de Asturias,1,H012,estres_3_alto,Alto,2.0,1.5,33,20160,hospital,75,8,available,0.1636904761904762,0.1636904761904762
Hospital Universitario Infanta Elena,52.93006281462012,0,Hospital Universitario del Henares,1,H013,estres_3_alto,Alto,2.0,1.5,30,20160,hospital,75,8,available,0.1488095238095238,0.1488095238095238
Hospital Universitario Infanta Elena,100.0,0,Hospital Universitario Infanta Elena,0,H014,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,75,8,available,0.0,0.0
Hospital Universitario Infanta Elena,100.0,0,Hospital Universitario Infanta Elena,0,H015,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,75,8,available,0.0,0.0
Hospital Universitario Infanta Sofía,42.50175497466522,0,Hospital Universitario Dr. Rodríguez Lafora,4,H016,estres_3_alto,Alto,2.0,1.5,34,20160,hospital,75,8,available,0.16865079365079366,0.16865079365079366
Hospital Universitario Infanta Sofía,66.75295221056841,44,Hospital Universitario La Paz,5,H017,estres_3_alto,Alto,2.0,1.5,71,20160,hospital,75,8,available,0.5704365079365079,0.3521825396825397
Hospital Universitario José Germain,56.61394162967241,0,Hospital Universitario de Fuenlabrada,2,H018,estres_3_alto,Alto,2.0,1.5,24,20160,hospital,75,8,available,0.11904761904761905,0.11904761904761905
Hospital Universitario La Paz,59.72327259118984,0,Hospital Universitario Infanta Elena,2,H019,estres_3_alto,Alto,2.0,1.5,23,20160,hospital,75,8,available,0.1140873015873016,0.1140873015873016
Hospital Universitario Príncipe de Asturias,43.056841741944865,0,Hospital Universitario Fundación Alcorcón,1,H020,estres_3_alto,Alto,2.0,1.5,33,20160,hospital,75,8,available,0.1636904761904762,0.1636904761904762
Hospital Universitario Puerta de Hierro Majadahonda,55.86764338194835,0,Hospital Universitario de Torrejón,1,H021,estres_3_alto,Alto,2.0,1.5,25,20160,hospital,75,8,available,0.1240079365079365,0.1240079365079365
Hospital Universitario Puerta de Hierro Majadahonda,63.1950739288002,0,Hospital Asociado Universitario Guadarrama,1,H022,estres_3_alto,Alto,2.0,1.5,20,20160,hospital,75,8,available,0.0992063492063492,0.0992063492063492
Hospital Universitario Puerta de Hierro Majadahonda,53.92391635312073,0,Hospital Universitario del Sureste,1,H023,estres_3_alto,Alto,2.0,1.5,29,20160,hospital,75,8,available,0.14384920634920637,0.14384920634920637
Hospital Universitario Ramón y Cajal,39.28599535717957,0,Hospital Universitario Infanta Elena,3,H024,estres_3_alto,Alto,2.0,1.5,35,20160,hospital,75,8,available,0.1736111111111111,0.1736111111111111
BASE NOROESTE,100.0,2314,BASE NOROESTE,313,B001,estres_3_alto,Alto,2.0,1.5,2826,20160,base,76,9,available,25.496031746031743,14.017857142857142
BASE NOROESTE,62.95941872367109,2528,BASE NOROESTE,340,B002,estres_3_alto,Alto,2.0,1.5,3096,20160,base,76,9,available,27.8968253968254,15.357142857142858
BASE NORTE CAPITAL,100.0,4496,BASE NORTE CAPITAL,589,B003,estres_3_alto,Alto,2.0,1.5,5468,20160,base,76,9,available,49.42460317460318,27.12301587301587
BASE NORTE CAPITAL,100.0,4190,BASE NORTE CAPITAL,581,B004,estres_3_alto,Alto,2.0,1.5,5080,20160,base,76,9,available,45.982142857142854,25.198412698412696
BASE NORTE CAPITAL,100.0,4200,BASE NORTE CAPITAL,569,B005,estres_3_alto,Alto,2.0,1.5,5126,20160,base,76,9,available,46.25992063492064,25.4265873015873
BASE NORTE CAPITAL,26.225187768113148,4167,BASE NORTE CAPITAL,582,B006,estres_3_alto,Alto,2.0,1.5,5132,20160,base,76,9,available,46.12599206349206,25.456349206349206
BASE NORTE CAPITAL,100.0,4417,BASE NORTE CAPITAL,589,B007,estres_3_alto,Alto,2.0,1.5,5374,20160,base,76,9,available,48.56646825396825,26.65674603174603
BASE ESTE CORREDOR,93.39058885194987,2803,BASE ESTE CORREDOR,211,B008,estres_3_alto,Alto,2.0,1.5,3476,20160,base,76,9,available,31.145833333333332,17.24206349206349
BASE ESTE CORREDOR,92.83258406259891,2330,BASE ESTE CORREDOR,195,B009,estres_3_alto,Alto,2.0,1.5,2802,20160,base,76,9,available,25.456349206349206,13.898809523809524
BASE ESTE CORREDOR,58.265515350047124,1994,BASE ESTE CORREDOR,174,B010,estres_3_alto,Alto,2.0,1.5,2452,20160,base,76,9,available,22.053571428571427,12.162698412698413
BASE ESTE CORREDOR,93.18698689155657,2741,BASE ESTE CORREDOR,229,B011,estres_3_alto,Alto,2.0,1.5,3358,20160,base,76,9,available,30.25297619047619,16.65674603174603
BASE SUR FUENLABRADA,57.32900544437628,3614,BASE SUR FUENLABRADA,493,B012,estres_3_alto,Alto,2.0,1.5,4352,20160,base,76,9,available,39.513888888888886,21.58730158730159
BASE SUR FUENLABRADA,48.28548897007953,3676,BASE SUR FUENLABRADA,490,B013,estres_3_alto,Alto,2.0,1.5,4452,20160,base,76,9,available,40.317460317460316,22.083333333333332
BASE SUR FUENLABRADA,51.726488204609396,3515,BASE SUR FUENLABRADA,458,B014,estres_3_alto,Alto,2.0,1.5,4276,20160,base,76,9,available,38.645833333333336,21.21031746031746
Hospital Asociado Universitario Guadarrama,38.784716770441854,0,Hospital Universitario 12 de Octubre,2,H001,estres_3_alto,Alto,2.0,1.5,32,20160,hospital,76,9,available,0.15873015873015872,0.15873015873015872
Hospital Asociado Universitario Guadarrama,100.0,0,Hospital Asociado Universitario Guadarrama,0,H002,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,76,9,available,0.0,0.0
Hospital Asociado Universitario Guadarrama,100.0,0,Hospital Asociado Universitario Guadarrama,0,H003,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,76,9,available,0.0,0.0
Hospital El Escorial,45.586242408105534,0,Hospital Universitario de Getafe,1,H004,estres_3_alto,Alto,2.0,1.5,31,20160,hospital,76,9,available,0.15376984126984128,0.15376984126984128
Hospital General Universitario Gregorio Marañón,30.950659882606914,0,Hospital Universitario General de Villalba,3,H005,estres_3_alto,Alto,2.0,1.5,42,20160,hospital,76,9,available,0.20833333333333334,0.20833333333333334
Hospital La Fuenfría,100.0,0,Hospital La Fuenfría,0,H006,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,76,9,available,0.0,0.0
Hospital La Fuenfría,100.0,0,Hospital La Fuenfría,0,H007,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,76,9,available,0.0,0.0
Hospital Universitario 12 de Octubre,100.0,0,Hospital Universitario 12 de Octubre,0,H008,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,76,9,available,0.0,0.0
Hospital Universitario de Fuenlabrada,73.8168635554874,0,Hospital Universitario Infanta Cristina,1,H009,estres_3_alto,Alto,2.0,1.5,16,20160,hospital,76,9,available,0.07936507936507936,0.07936507936507936
Hospital Universitario de Torrejón,20.950909603317655,0,Hospital Universitario Ramón y Cajal,2,H010,estres_3_alto,Alto,2.0,1.5,49,20160,hospital,76,9,available,0.24305555555555555,0.24305555555555555
Hospital Universitario del Sureste,100.0,0,Hospital Universitario del Sureste,0,H011,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,76,9,available,0.0,0.0
Hospital Universitario Infanta Cristina,39.018267810742884,0,Hospital Carlos III,2,H012,estres_3_alto,Alto,2.0,1.5,40,20160,hospital,76,9,available,0.1984126984126984,0.1984126984126984
Hospital Universitario Infanta Elena,53.14802655860746,0,Hospital Carlos III,2,H013,estres_3_alto,Alto,2.0,1.5,28,20160,hospital,76,9,available,0.1388888888888889,0.1388888888888889
Hospital Universitario Infanta Elena,82.42704065740314,0,Hospital Universitario Severo Ochoa,1,H014,estres_3_alto,Alto,2.0,1.5,10,20160,hospital,76,9,available,0.0496031746031746,0.0496031746031746
Hospital Universitario Infanta Elena,42.40032876146389,0,Hospital Universitario Príncipe de Asturias,1,H015,estres_3_alto,Alto,2.0,1.5,30,20160,hospital,76,9,available,0.1488095238095238,0.1488095238095238
Hospital Universitario Infanta Sofía,23.18548361568788,0,Hospital Universitario José Germain,3,H016,estres_3_alto,Alto,2.0,1.5,43,20160,hospital,76,9,available,0.21329365079365079,0.21329365079365079
Hospital Universitario Infanta Sofía,51.37823471577876,0,Hospital Universitario Puerta de Hierro Majadahonda,3,H017,estres_3_alto,Alto,2.0,1.5,32,20160,hospital,76,9,available,0.15873015873015872,0.15873015873015872
Hospital Universitario José Germain,71.21052797668324,0,Hospital Universitario del Henares,1,H018,estres_3_alto,Alto,2.0,1.5,16,20160,hospital,76,9,available,0.07936507936507936,0.07936507936507936
Hospital Universitario La Paz,33.88568109740878,0,Hospital La Fuenfría,1,H019,estres_3_alto,Alto,2.0,1.5,42,20160,hospital,76,9,available,0.20833333333333334,0.20833333333333334
Hospital Universitario Príncipe de Asturias,54.041820616733965,0,Hospital Universitario de Getafe,1,H020,estres_3_alto,Alto,2.0,1.5,27,20160,hospital,76,9,available,0.13392857142857142,0.13392857142857142
Hospital Universitario Puerta de Hierro Majadahonda,38.90698567356822,0,Hospital Asociado Universitario Guadarrama,1,H021,estres_3_alto,Alto,2.0,1.5,41,20160,hospital,76,9,available,0.2033730158730159,0.2033730158730159
Hospital Universitario Puerta de Hierro Majadahonda,57.77334539132225,0,Hospital Universitario de Getafe,2,H022,estres_3_alto,Alto,2.0,1.5,24,20160,hospital,76,9,available,0.11904761904761905,0.11904761904761905
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H023,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,76,9,available,0.0,0.0
Hospital Universitario Ramón y Cajal,70.3250834249226,0,Hospital Virgen de la Torre,2,H024,estres_3_alto,Alto,2.0,1.5,19,20160,hospital,76,9,available,0.09424603174603174,0.09424603174603174
BASE NOROESTE,78.11613655922169,2372,BASE NOROESTE,318,B001,estres_3_alto,Alto,2.0,1.5,2882,20160,base,77,10,available,26.061507936507937,14.29563492063492
BASE NOROESTE,83.09838337668295,2330,BASE NOROESTE,318,B002,estres_3_alto,Alto,2.0,1.5,2858,20160,base,77,10,available,25.73412698412698,14.1765873015873
BASE NORTE CAPITAL,48.25388553594715,4121,BASE NORTE CAPITAL,577,B003,estres_3_alto,Alto,2.0,1.5,5110,20160,base,77,10,available,45.788690476190474,25.34722222222222
BASE NORTE CAPITAL,53.87033825189229,4254,BASE NORTE CAPITAL,594,B004,estres_3_alto,Alto,2.0,1.5,5292,20160,base,77,10,available,47.351190476190474,26.25
BASE NORTE CAPITAL,70.66009845018611,4162,BASE NORTE CAPITAL,549,B005,estres_3_alto,Alto,2.0,1.5,5186,20160,base,77,10,available,46.36904761904762,25.724206349206348
BASE NORTE CAPITAL,44.847022314499014,4282,BASE NORTE CAPITAL,561,B006,estres_3_alto,Alto,2.0,1.5,5348,20160,base,77,10,available,47.767857142857146,26.52777777777778
BASE NORTE CAPITAL,80.44006563345741,4225,BASE NORTE CAPITAL,581,B007,estres_3_alto,Alto,2.0,1.5,5198,20160,base,77,10,available,46.74107142857143,25.78373015873016
BASE ESTE CORREDOR,21.014908327149133,2453,BASE ESTE CORREDOR,209,B008,estres_3_alto,Alto,2.0,1.5,3042,20160,base,77,10,available,27.256944444444443,15.089285714285714
BASE ESTE CORREDOR,33.78698009259348,2758,BASE ESTE CORREDOR,219,B009,estres_3_alto,Alto,2.0,1.5,3438,20160,base,77,10,available,30.734126984126988,17.05357142857143
BASE ESTE CORREDOR,34.818840702225074,2348,BASE ESTE CORREDOR,185,B010,estres_3_alto,Alto,2.0,1.5,2950,20160,base,77,10,available,26.279761904761905,14.632936507936508
BASE ESTE CORREDOR,36.36325752477373,1961,BASE ESTE CORREDOR,168,B011,estres_3_alto,Alto,2.0,1.5,2466,20160,base,77,10,available,21.959325396825395,12.232142857142856
BASE SUR FUENLABRADA,23.611036582056048,3780,BASE SUR FUENLABRADA,494,B012,estres_3_alto,Alto,2.0,1.5,4668,20160,base,77,10,available,41.904761904761905,23.154761904761905
BASE SUR FUENLABRADA,100.0,3546,BASE SUR FUENLABRADA,466,B013,estres_3_alto,Alto,2.0,1.5,4316,20160,base,77,10,available,38.99801587301587,21.408730158730158
BASE SUR FUENLABRADA,100.0,3740,BASE SUR FUENLABRADA,499,B014,estres_3_alto,Alto,2.0,1.5,4600,20160,base,77,10,available,41.36904761904761,22.817460317460316
Hospital Asociado Universitario Guadarrama,100.0,46,Hospital General Universitario Gregorio Marañón,2,H001,estres_3_alto,Alto,2.0,1.5,57,20160,hospital,77,10,available,0.5109126984126984,0.28273809523809523
Hospital Asociado Universitario Guadarrama,52.12838585501834,0,Hospital Universitario La Paz,2,H002,estres_3_alto,Alto,2.0,1.5,30,20160,hospital,77,10,available,0.1488095238095238,0.1488095238095238
Hospital Asociado Universitario Guadarrama,100.0,0,Hospital Asociado Universitario Guadarrama,0,H003,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,77,10,available,0.0,0.0
Hospital El Escorial,100.0,0,Hospital El Escorial,0,H004,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,77,10,available,0.0,0.0
Hospital General Universitario Gregorio Marañón,100.0,0,Hospital General Universitario Gregorio Marañón,0,H005,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,77,10,available,0.0,0.0
Hospital La Fuenfría,31.07371604957251,0,Hospital Universitario Infanta Leonor,1,H006,estres_3_alto,Alto,2.0,1.5,38,20160,hospital,77,10,available,0.1884920634920635,0.1884920634920635
Hospital La Fuenfría,100.0,0,Hospital La Fuenfría,0,H007,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,77,10,available,0.0,0.0
Hospital Universitario 12 de Octubre,52.68526711907844,0,Hospital Universitario de Torrejón,1,H008,estres_3_alto,Alto,2.0,1.5,28,20160,hospital,77,10,available,0.1388888888888889,0.1388888888888889
Hospital Universitario de Fuenlabrada,69.0187583258452,0,Hospital Universitario Santa Cristina,2,H009,estres_3_alto,Alto,2.0,1.5,17,20160,hospital,77,10,available,0.08432539682539683,0.08432539682539683
Hospital Universitario de Torrejón,75.29636907621878,0,Hospital Universitario de La Princesa,1,H010,estres_3_alto,Alto,2.0,1.5,14,20160,hospital,77,10,available,0.06944444444444445,0.06944444444444445
Hospital Universitario del Sureste,66.88372671432944,0,Hospital Universitario Fundación Jiménez Díaz,1,H011,estres_3_alto,Alto,2.0,1.5,18,20160,hospital,77,10,available,0.08928571428571429,0.08928571428571429
Hospital Universitario Infanta Cristina,25.364207903021857,0,Hospital Cantoblanco,4,H012,estres_3_alto,Alto,2.0,1.5,48,20160,hospital,77,10,available,0.2380952380952381,0.2380952380952381
Hospital Universitario Infanta Elena,100.0,44,Hospital Universitario de Móstoles,2,H013,estres_3_alto,Alto,2.0,1.5,49,20160,hospital,77,10,available,0.46130952380952384,0.24305555555555555
Hospital Universitario Infanta Elena,35.393910884133746,0,Hospital Universitario Príncipe de Asturias,2,H014,estres_3_alto,Alto,2.0,1.5,43,20160,hospital,77,10,available,0.21329365079365079,0.21329365079365079
Hospital Universitario Infanta Elena,59.90155384837604,0,Hospital Clínico San Carlos,1,H015,estres_3_alto,Alto,2.0,1.5,25,20160,hospital,77,10,available,0.1240079365079365,0.1240079365079365
Hospital Universitario Infanta Sofía,100.0,88,Hospital Universitario José Germain,3,H016,estres_3_alto,Alto,2.0,1.5,100,20160,hospital,77,10,available,0.9325396825396826,0.496031746031746
Hospital Universitario Infanta Sofía,56.183577825599166,0,Hospital Universitario General de Villalba,1,H017,estres_3_alto,Alto,2.0,1.5,23,20160,hospital,77,10,available,0.1140873015873016,0.1140873015873016
Hospital Universitario José Germain,79.88602457478956,0,Hospital Universitario de La Princesa,1,H018,estres_3_alto,Alto,2.0,1.5,12,20160,hospital,77,10,available,0.05952380952380953,0.05952380952380953
Hospital Universitario La Paz,51.32295931348113,0,Hospital Universitario Príncipe de Asturias,2,H019,estres_3_alto,Alto,2.0,1.5,27,20160,hospital,77,10,available,0.13392857142857142,0.13392857142857142
Hospital Universitario Príncipe de Asturias,100.0,42,Hospital El Escorial,1,H020,estres_3_alto,Alto,2.0,1.5,46,20160,hospital,77,10,available,0.4365079365079365,0.2281746031746032
Hospital Universitario Puerta de Hierro Majadahonda,79.35125509766908,0,Hospital General Universitario Gregorio Marañón,1,H021,estres_3_alto,Alto,2.0,1.5,12,20160,hospital,77,10,available,0.05952380952380953,0.05952380952380953
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H022,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,77,10,available,0.0,0.0
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H023,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,77,10,available,0.0,0.0
Hospital Universitario Ramón y Cajal,100.0,43,Hospital El Escorial,2,H024,estres_3_alto,Alto,2.0,1.5,48,20160,hospital,77,10,available,0.45138888888888884,0.2380952380952381
BASE NOROESTE,100.0,2381,BASE NOROESTE,315,B001,estres_3_alto,Alto,2.0,1.5,2918,20160,base,78,11,available,26.28472222222222,14.47420634920635
BASE NOROESTE,51.376875258233,2347,BASE NOROESTE,322,B002,estres_3_alto,Alto,2.0,1.5,2894,20160,base,78,11,available,25.99702380952381,14.35515873015873
BASE NORTE CAPITAL,21.276622097832956,4275,BASE NORTE CAPITAL,563,B003,estres_3_alto,Alto,2.0,1.5,5322,20160,base,78,11,available,47.604166666666664,26.398809523809526
BASE NORTE CAPITAL,35.51784335245111,4248,BASE NORTE CAPITAL,594,B004,estres_3_alto,Alto,2.0,1.5,5290,20160,base,78,11,available,47.31150793650794,26.240079365079367
BASE NORTE CAPITAL,57.155455982460964,4311,BASE NORTE CAPITAL,577,B005,estres_3_alto,Alto,2.0,1.5,5348,20160,base,78,11,available,47.91170634920635,26.52777777777778
BASE NORTE CAPITAL,32.932069107065196,4188,BASE NORTE CAPITAL,586,B006,estres_3_alto,Alto,2.0,1.5,5190,20160,base,78,11,available,46.517857142857146,25.744047619047617
BASE NORTE CAPITAL,54.66004169822982,4260,BASE NORTE CAPITAL,582,B007,estres_3_alto,Alto,2.0,1.5,5276,20160,base,78,11,available,47.3015873015873,26.17063492063492
BASE ESTE CORREDOR,100.0,2664,BASE ESTE CORREDOR,217,B008,estres_3_alto,Alto,2.0,1.5,3280,20160,base,78,11,available,29.484126984126984,16.26984126984127
BASE ESTE CORREDOR,23.140503850437298,2270,BASE ESTE CORREDOR,178,B009,estres_3_alto,Alto,2.0,1.5,2842,20160,base,78,11,available,25.357142857142854,14.097222222222221
BASE ESTE CORREDOR,100.0,2221,BASE ESTE CORREDOR,177,B010,estres_3_alto,Alto,2.0,1.5,2690,20160,base,78,11,available,24.360119047619047,13.343253968253968
BASE ESTE CORREDOR,100.0,2798,BASE ESTE CORREDOR,230,B011,estres_3_alto,Alto,2.0,1.5,3456,20160,base,78,11,available,31.0218253968254,17.142857142857142
BASE SUR FUENLABRADA,51.48885605708523,3602,BASE SUR FUENLABRADA,488,B012,estres_3_alto,Alto,2.0,1.5,4364,20160,base,78,11,available,39.513888888888886,21.6468253968254
BASE SUR FUENLABRADA,65.0395313102181,3717,BASE SUR FUENLABRADA,480,B013,estres_3_alto,Alto,2.0,1.5,4490,20160,base,78,11,available,40.7093253968254,22.2718253968254
BASE SUR FUENLABRADA,53.87228434383161,3538,BASE SUR FUENLABRADA,473,B014,estres_3_alto,Alto,2.0,1.5,4302,20160,base,78,11,available,38.88888888888889,21.33928571428571
Hospital Asociado Universitario Guadarrama,100.0,45,Hospital Universitario Rey Juan Carlos,2,H001,estres_3_alto,Alto,2.0,1.5,49,20160,hospital,78,11,available,0.4662698412698413,0.24305555555555555
Hospital Asociado Universitario Guadarrama,100.0,0,Hospital Asociado Universitario Guadarrama,0,H002,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,78,11,available,0.0,0.0
Hospital Asociado Universitario Guadarrama,100.0,0,Hospital Asociado Universitario Guadarrama,0,H003,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,78,11,available,0.0,0.0
Hospital El Escorial,100.0,0,Hospital El Escorial,0,H004,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,78,11,available,0.0,0.0
Hospital General Universitario Gregorio Marañón,100.0,44,Hospital La Fuenfría,3,H005,estres_3_alto,Alto,2.0,1.5,52,20160,hospital,78,11,available,0.4761904761904762,0.2579365079365079
