base_name,battery_percent_final,charging_minutes,current_node_final,deliveries_made,drone_id,escenario,escenario_etiqueta,factor_demanda_inventario,factor_demanda_organos,flight_minutes,minutos_simulacion,role,semilla,simulacion,status_final,utilizacion_operativa_pct,utilizacion_vuelo_pct
BASE NORTE CAPITAL,68.65546975624744,6681,BASE NORTE CAPITAL,714,B005,estres_3_alto,Alto,2.0,1.5,6680,20160,base,74,7,available,66.2748015873016,33.13492063492063
BASE NORTE CAPITAL,56.38761504023084,6832,BASE NORTE CAPITAL,741,B006,estres_3_alto,Alto,2.0,1.5,6810,20160,base,74,7,available,67.6686507936508,33.779761904761905
BASE ESTE CORREDOR,20.967359237882423,3064,BASE ESTE CORREDOR,200,B007,estres_3_alto,Alto,2.0,1.5,3140,20160,base,74,7,available,30.773809523809526,15.575396825396826
BASE ESTE CORREDOR,33.67744474370498,2891,BASE ESTE CORREDOR,187,B008,estres_3_alto,Alto,2.0,1.5,2930,20160,base,74,7,available,28.874007936507933,14.53373015873016
BASE ESTE CORREDOR,41.16846459623724,3186,BASE ESTE CORREDOR,200,B009,estres_3_alto,Alto,2.0,1.5,3232,20160,base,74,7,available,31.83531746031746,16.03174603174603
BASE ESTE CORREDOR,100.0,3530,BASE ESTE CORREDOR,233,B010,estres_3_alto,Alto,2.0,1.5,3540,20160,base,74,7,available,35.06944444444444,17.559523809523807
BASE SUR FUENLABRADA,90.88123223616184,4630,BASE SUR FUENLABRADA,491,B011,estres_3_alto,Alto,2.0,1.5,4618,20160,base,74,7,available,45.87301587301587,22.90674603174603
BASE SUR FUENLABRADA,35.60103238096254,4287,BASE SUR FUENLABRADA,472,B012,estres_3_alto,Alto,2.0,1.5,4360,20160,base,74,7,available,42.891865079365076,21.626984126984127
BASE SUR FUENLABRADA,76.24979556225952,4663,BASE SUR FUENLABRADA,477,B013,estres_3_alto,Alto,2.0,1.5,4726,20160,base,74,7,available,46.57242063492063,23.442460317460316
Hospital Asociado Universitario Guadarrama,32.0159688402764,0,Hospital Universitario del Henares,1,H001,estres_3_alto,Alto,2.0,1.5,40,20160,hospital,74,7,available,0.1984126984126984,0.1984126984126984
Hospital Asociado Universitario Guadarrama,20.653254743671596,0,Hospital Universitario del Sureste,1,H002,estres_3_alto,Alto,2.0,1.5,46,20160,hospital,74,7,available,0.2281746031746032,0.2281746031746032
Hospital El Escorial,45.32247518820293,0,Hospital Clínico San Carlos,1,H003,estres_3_alto,Alto,2.0,1.5,30,20160,hospital,74,7,available,0.1488095238095238,0.1488095238095238
Hospital General Universitario Gregorio Marañón,42.09901703678104,0,Hospital Universitario de Getafe,3,H004,estres_3_alto,Alto,2.0,1.5,40,20160,hospital,74,7,available,0.1984126984126984,0.1984126984126984
Hospital La Fuenfría,30.518043131629398,0,Hospital Universitario 12 de Octubre,1,H005,estres_3_alto,Alto,2.0,1.5,38,20160,hospital,74,7,available,0.1884920634920635,0.1884920634920635
Hospital La Fuenfría,30.75397128621617,0,Hospital Universitario José Germain,1,H006,estres_3_alto,Alto,2.0,1.5,43,20160,hospital,74,7,available,0.21329365079365079,0.21329365079365079
Hospital Universitario 12 de Octubre,26.51773739938001,0,Hospital Universitario Príncipe de Asturias,4,H007,estres_3_alto,Alto,2.0,1.5,44,20160,hospital,74,7,available,0.21825396825396826,0.21825396825396826
Hospital Universitario de Fuenlabrada,43.15346810096261,0,Hospital Asociado Universitario Guadarrama,1,H008,estres_3_alto,Alto,2.0,1.5,32,20160,hospital,74,7,available,0.15873015873015872,0.15873015873015872
Hospital Universitario de Torrejón,100.0,0,Hospital Universitario de Torrejón,0,H009,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,74,7,available,0.0,0.0
Hospital Universitario del Sureste,68.24619104010503,0,Hospital Central de la Cruz Roja San José y Santa Adela,1,H010,estres_3_alto,Alto,2.0,1.5,20,20160,hospital,74,7,available,0.0992063492063492,0.0992063492063492
Hospital Universitario Infanta Cristina,30.835302834625466,57,Hospital Universitario Príncipe de Asturias,4,H011,estres_3_alto,Alto,2.0,1.5,93,20160,hospital,74,7,available,0.744047619047619,0.46130952380952384
Hospital Universitario Infanta Elena,36.87150889714212,0,Hospital Universitario 12 de Octubre,2,H012,estres_3_alto,Alto,2.0,1.5,34,20160,hospital,74,7,available,0.16865079365079366,0.16865079365079366
Hospital Universitario Infanta Sofía,100.0,0,Hospital Universitario Infanta Sofía,0,H013,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,74,7,available,0.0,0.0
Hospital Universitario Infanta Sofía,100.0,0,Hospital Universitario Infanta Sofía,0,H014,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,74,7,available,0.0,0.0
Hospital Universitario José Germain,49.112313691815714,0,Hospital Universitario de La Princesa,2,H015,estres_3_alto,Alto,2.0,1.5,29,20160,hospital,74,7,available,0.14384920634920637,0.14384920634920637
Hospital Universitario La Paz,53.00715281551316,0,Hospital Universitario Infanta Elena,1,H016,estres_3_alto,Alto,2.0,1.5,27,20160,hospital,74,7,available,0.13392857142857142,0.13392857142857142
Hospital Universitario Príncipe de Asturias,100.0,0,Hospital Universitario Príncipe de Asturias,0,H017,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,74,7,available,0.0,0.0
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H018,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,74,7,available,0.0,0.0
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H019,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,74,7,available,0.0,0.0
Hospital Universitario Ramón y Cajal,79.32042812822283,0,Hospital Central de la Cruz Roja San José y Santa Adela,2,H020,estres_3_alto,Alto,2.0,1.5,14,20160,hospital,74,7,available,0.06944444444444445,0.06944444444444445
BASE NOROESTE,25.60820280309155,3056,BASE NOROESTE,330,B001,estres_3_alto,Alto,2.0,1.5,3038,20160,base,75,8,available,30.2281746031746,15.069444444444443
BASE NOROESTE,100.0,3071,BASE NOROESTE,337,B002,estres_3_alto,Alto,2.0,1.5,3044,20160,base,75,8,available,30.33234126984127,15.099206349206348
BASE NORTE CAPITAL,100.0,6699,BASE NORTE CAPITAL,720,B003,estres_3_alto,Alto,2.0,1.5,6622,20160,base,75,8,available,66.07638888888889,32.84722222222222
BASE NORTE CAPITAL,100.0,6592,BASE NORTE CAPITAL,719,B004,estres_3_alto,Alto,2.0,1.5,6534,20160,base,75,8,available,65.10912698412699,32.410714285714285
BASE NORTE CAPITAL,100.0,6750,BASE NORTE CAPITAL,725,B005,estres_3_alto,Alto,2.0,1.5,6674,20160,base,75,8,available,66.58730158730158,33.10515873015873
BASE NORTE CAPITAL,100.0,6612,BASE NORTE CAPITAL,740,B006,estres_3_alto,Alto,2.0,1.5,6550,20160,base,75,8,available,65.28769841269842,32.49007936507937
BASE ESTE CORREDOR,25.543868567483067,3486,BASE ESTE CORREDOR,214,B007,estres_3_alto,Alto,2.0,1.5,3494,20160,base,75,8,available,34.62301587301587,17.331349206349206
BASE ESTE CORREDOR,21.272810813739433,2923,BASE ESTE CORREDOR,190,B008,estres_3_alto,Alto,2.0,1.5,2916,20160,base,75,8,available,28.963293650793652,14.464285714285715
BASE ESTE CORREDOR,21.923018213522486,3058,BASE ESTE CORREDOR,211,B009,estres_3_alto,Alto,2.0,1.5,3062,20160,base,75,8,available,30.357142857142854,15.188492063492061
BASE ESTE CORREDOR,36.58393000792368,2528,BASE ESTE CORREDOR,170,B010,estres_3_alto,Alto,2.0,1.5,2540,20160,base,75,8,available,25.13888888888889,12.599206349206348
BASE SUR FUENLABRADA,20.0737103064939,4573,BASE SUR FUENLABRADA,498,B011,estres_3_alto,Alto,2.0,1.5,4516,20160,base,75,8,available,45.0843253968254,22.400793650793652
BASE SUR FUENLABRADA,30.118625713822308,4579,BASE SUR FUENLABRADA,489,B012,estres_3_alto,Alto,2.0,1.5,4574,20160,base,75,8,available,45.401785714285715,22.688492063492063
BASE SUR FUENLABRADA,23.083196031476913,4421,BASE SUR FUENLABRADA,473,B013,estres_3_alto,Alto,2.0,1.5,4340,20160,base,75,8,available,43.45734126984127,21.52777777777778
Hospital Asociado Universitario Guadarrama,100.0,0,Hospital Asociado Universitario Guadarrama,0,H001,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,75,8,available,0.0,0.0
Hospital Asociado Universitario Guadarrama,100.0,0,Hospital Asociado Universitario Guadarrama,0,H002,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,75,8,available,0.0,0.0
Hospital El Escorial,43.527814641054285,0,Hospital Infantil Universitario Niño Jesús,2,H003,estres_3_alto,Alto,2.0,1.5,34,20160,hospital,75,8,available,0.16865079365079366,0.16865079365079366
Hospital General Universitario Gregorio Marañón,32.05155444206876,0,Hospital Universitario Infanta Leonor,4,H004,estres_3_alto,Alto,2.0,1.5,39,20160,hospital,75,8,available,0.19345238095238096,0.19345238095238096
Hospital La Fuenfría,87.08726384568065,0,Hospital Asociado Universitario Guadarrama,1,H005,estres_3_alto,Alto,2.0,1.5,7,20160,hospital,75,8,available,0.034722222222222224,0.034722222222222224
Hospital La Fuenfría,100.0,0,Hospital La Fuenfría,0,H006,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,75,8,available,0.0,0.0
Hospital Universitario 12 de Octubre,20.87281118575539,0,Hospital Universitario Ramón y Cajal,3,H007,estres_3_alto,Alto,2.0,1.5,46,20160,hospital,75,8,available,0.2281746031746032,0.2281746031746032
Hospital Universitario de Fuenlabrada,58.058532233278925,0,Hospital Universitario Infanta Sofía,1,H008,estres_3_alto,Alto,2.0,1.5,25,20160,hospital,75,8,available,0.1240079365079365,0.1240079365079365
Hospital Universitario de Torrejón,100.0,52,Hospital Cantoblanco,3,H009,estres_3_alto,Alto,2.0,1.5,50,20160,hospital,75,8,available,0.5059523809523809,0.248015873015873
Hospital Universitario del Sureste,33.78100288429209,0,Hospital Universitario Infanta Elena,2,H010,estres_3_alto,Alto,2.0,1.5,37,20160,hospital,75,8,available,0.18353174603174602,0.18353174603174602
Hospital Universitario Infanta Cristina,37.90196570987291,0,Hospital Universitario Príncipe de Asturias,1,H011,estres_3_alto,Alto,2.0,1.5,33,20160,hospital,75,8,available,0.1636904761904762,0.1636904761904762
Hospital Universitario Infanta Elena,52.93006281462012,0,Hospital Universitario del Henares,1,H012,estres_3_alto,Alto,2.0,1.5,30,20160,hospital,75,8,available,0.1488095238095238,0.1488095238095238
Hospital Universitario Infanta Sofía,42.50175497466522,0,Hospital Universitario Dr. Rodríguez Lafora,4,H013,estres_3_alto,Alto,2.0,1.5,34,20160,hospital,75,8,available,0.16865079365079366,0.16865079365079366
Hospital Universitario Infanta Sofía,66.75295221056841,56,Hospital Universitario La Paz,5,H014,estres_3_alto,Alto,2.0,1.5,71,20160,hospital,75,8,available,0.6299603174603174,0.3521825396825397
Hospital Universitario José Germain,56.61394162967241,0,Hospital Universitario de Fuenlabrada,2,H015,estres_3_alto,Alto,2.0,1.5,24,20160,hospital,75,8,available,0.11904761904761905,0.11904761904761905
Hospital Universitario La Paz,59.72327259118984,0,Hospital Universitario Infanta Elena,2,H016,estres_3_alto,Alto,2.0,1.5,23,20160,hospital,75,8,available,0.1140873015873016,0.1140873015873016
Hospital Universitario Príncipe de Asturias,43.056841741944865,0,Hospital Universitario Fundación Alcorcón,1,H017,estres_3_alto,Alto,2.0,1.5,33,20160,hospital,75,8,available,0.1636904761904762,0.1636904761904762
Hospital Universitario Puerta de Hierro Majadahonda,55.86764338194835,0,Hospital Universitario de Torrejón,1,H018,estres_3_alto,Alto,2.0,1.5,25,20160,hospital,75,8,available,0.1240079365079365,0.1240079365079365
Hospital Universitario Puerta de Hierro Majadahonda,63.1950739288002,0,Hospital Asociado Universitario Guadarrama,1,H019,estres_3_alto,Alto,2.0,1.5,20,20160,hospital,75,8,available,0.0992063492063492,0.0992063492063492
Hospital Universitario Ramón y Cajal,100.0,58,Hospital Universitario del Sureste,3,H020,estres_3_alto,Alto,2.0,1.5,58,20160,hospital,75,8,available,0.5753968253968255,0.28769841269841273
BASE NOROESTE,100.0,2864,BASE NOROESTE,320,B001,estres_3_alto,Alto,2.0,1.5,2798,20160,base,76,9,available,28.085317460317462,13.878968253968255
BASE NOROESTE,53.041986264359245,3183,BASE NOROESTE,332,B002,estres_3_alto,Alto,2.0,1.5,3118,20160,base,76,9,available,31.254960317460316,15.466269841269842
BASE NORTE CAPITAL,100.0,6752,BASE NORTE CAPITAL,745,B003,estres_3_alto,Alto,2.0,1.5,6570,20160,base,76,9,available,66.0813492063492,32.589285714285715
BASE NORTE CAPITAL,37.63160807314276,6789,BASE NORTE CAPITAL,728,B004,estres_3_alto,Alto,2.0,1.5,6636,20160,base,76,9,available,66.59226190476191,32.916666666666664
BASE NORTE CAPITAL,100.0,6749,BASE NORTE CAPITAL,731,B005,estres_3_alto,Alto,2.0,1.5,6572,20160,base,76,9,available,66.07638888888889,32.59920634920635
BASE NORTE CAPITAL,100.0,6636,BASE NORTE CAPITAL,706,B006,estres_3_alto,Alto,2.0,1.5,6448,20160,base,76,9,available,64.90079365079366,31.98412698412698
BASE ESTE CORREDOR,100.0,3127,BASE ESTE CORREDOR,198,B007,estres_3_alto,Alto,2.0,1.5,3100,20160,base,76,9,available,30.887896825396826,15.376984126984128
BASE ESTE CORREDOR,93.18698689155657,2912,BASE ESTE CORREDOR,194,B008,estres_3_alto,Alto,2.0,1.5,2868,20160,base,76,9,available,28.670634920634917,14.226190476190476
BASE ESTE CORREDOR,57.6133671066449,3401,BASE ESTE CORREDOR,222,B009,estres_3_alto,Alto,2.0,1.5,3374,20160,base,76,9,available,33.6061507936508,16.73611111111111
BASE ESTE CORREDOR,57.6133671066449,2783,BASE ESTE CORREDOR,190,B010,estres_3_alto,Alto,2.0,1.5,2748,20160,base,76,9,available,27.435515873015877,13.63095238095238
BASE SUR FUENLABRADA,84.05562884237584,4651,BASE SUR FUENLABRADA,500,B011,estres_3_alto,Alto,2.0,1.5,4470,20160,base,76,9,available,45.24305555555556,22.172619047619047
BASE SUR FUENLABRADA,82.52577192093635,4554,BASE SUR FUENLABRADA,484,B012,estres_3_alto,Alto,2.0,1.5,4396,20160,base,76,9,available,44.394841269841265,21.805555555555557
BASE SUR FUENLABRADA,85.1450874412972,4392,BASE SUR FUENLABRADA,457,B013,estres_3_alto,Alto,2.0,1.5,4228,20160,base,76,9,available,42.757936507936506,20.97222222222222
Hospital Asociado Universitario Guadarrama,38.784716770441854,0,Hospital Universitario 12 de Octubre,2,H001,estres_3_alto,Alto,2.0,1.5,32,20160,hospital,76,9,available,0.15873015873015872,0.15873015873015872
Hospital Asociado Universitario Guadarrama,100.0,0,Hospital Asociado Universitario Guadarrama,0,H002,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,76,9,available,0.0,0.0
Hospital El Escorial,45.586242408105534,0,Hospital Universitario de Getafe,1,H003,estres_3_alto,Alto,2.0,1.5,31,20160,hospital,76,9,available,0.15376984126984128,0.15376984126984128
Hospital General Universitario Gregorio Marañón,30.950659882606914,0,Hospital Universitario General de Villalba,3,H004,estres_3_alto,Alto,2.0,1.5,42,20160,hospital,76,9,available,0.20833333333333334,0.20833333333333334
Hospital La Fuenfría,100.0,0,Hospital La Fuenfría,0,H005,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,76,9,available,0.0,0.0
Hospital La Fuenfría,100.0,0,Hospital La Fuenfría,0,H006,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,76,9,available,0.0,0.0
Hospital Universitario 12 de Octubre,21.35164212557512,0,Hospital Universitario Príncipe de Asturias,1,H007,estres_3_alto,Alto,2.0,1.5,43,20160,hospital,76,9,available,0.21329365079365079,0.21329365079365079
Hospital Universitario de Fuenlabrada,48.103082314414465,0,Hospital Universitario Severo Ochoa,2,H008,estres_3_alto,Alto,2.0,1.5,31,20160,hospital,76,9,available,0.15376984126984128,0.15376984126984128
Hospital Universitario de Torrejón,20.950909603317655,0,Hospital Universitario Ramón y Cajal,2,H009,estres_3_alto,Alto,2.0,1.5,49,20160,hospital,76,9,available,0.24305555555555555,0.24305555555555555
Hospital Universitario del Sureste,100.0,0,Hospital Universitario del Sureste,0,H010,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,76,9,available,0.0,0.0
Hospital Universitario Infanta Cristina,39.018267810742884,0,Hospital Carlos III,2,H011,estres_3_alto,Alto,2.0,1.5,40,20160,hospital,76,9,available,0.1984126984126984,0.1984126984126984
Hospital Universitario Infanta Elena,53.14802655860746,0,Hospital Carlos III,2,H012,estres_3_alto,Alto,2.0,1.5,28,20160,hospital,76,9,available,0.1388888888888889,0.1388888888888889
Hospital Universitario Infanta Sofía,23.18548361568788,0,Hospital Universitario José Germain,3,H013,estres_3_alto,Alto,2.0,1.5,43,20160,hospital,76,9,available,0.21329365079365079,0.21329365079365079
Hospital Universitario Infanta Sofía,51.37823471577876,0,Hospital Universitario Puerta de Hierro Majadahonda,3,H014,estres_3_alto,Alto,2.0,1.5,32,20160,hospital,76,9,available,0.15873015873015872,0.15873015873015872
Hospital Universitario José Germain,71.21052797668324,0,Hospital Universitario del Henares,1,H015,estres_3_alto,Alto,2.0,1.5,16,20160,hospital,76,9,available,0.07936507936507936,0.07936507936507936
Hospital Universitario La Paz,33.88568109740878,0,Hospital La Fuenfría,1,H016,estres_3_alto,Alto,2.0,1.5,42,20160,hospital,76,9,available,0.20833333333333334,0.20833333333333334
Hospital Universitario Príncipe de Asturias,54.041820616733965,0,Hospital Universitario de Getafe,1,H017,estres_3_alto,Alto,2.0,1.5,27,20160,hospital,76,9,available,0.13392857142857142,0.13392857142857142
Hospital Universitario Puerta de Hierro Majadahonda,38.90698567356822,0,Hospital Asociado Universitario Guadarrama,1,H018,estres_3_alto,Alto,2.0,1.5,41,20160,hospital,76,9,available,0.2033730158730159,0.2033730158730159
Hospital Universitario Puerta de Hierro Majadahonda,57.77334539132225,0,Hospital Universitario de Getafe,2,H019,estres_3_alto,Alto,2.0,1.5,24,20160,hospital,76,9,available,0.11904761904761905,0.11904761904761905
Hospital Universitario Ramón y Cajal,70.3250834249226,0,Hospital Virgen de la Torre,2,H020,estres_3_alto,Alto,2.0,1.5,19,20160,hospital,76,9,available,0.09424603174603174,0.09424603174603174
BASE NOROESTE,31.953482071737934,3000,BASE NOROESTE,322,B001,estres_3_alto,Alto,2.0,1.5,2932,20160,base,77,10,available,29.424603174603174,14.543650793650794
BASE NOROESTE,33.71797988716237,2833,BASE NOROESTE,314,B002,estres_3_alto,Alto,2.0,1.5,2816,20160,base,77,10,available,28.020833333333332,13.968253968253968
BASE NORTE CAPITAL,61.759448279823715,6732,BASE NORTE CAPITAL,702,B003,estres_3_alto,Alto,2.0,1.5,6638,20160,base,77,10,available,66.31944444444444,32.926587301587304
BASE NORTE CAPITAL,63.65030543516359,6294,BASE NORTE CAPITAL,695,B004,estres_3_alto,Alto,2.0,1.5,6214,20160,base,77,10,available,62.0436507936508,30.8234126984127
BASE NORTE CAPITAL,100.0,6598,BASE NORTE CAPITAL,719,B005,estres_3_alto,Alto,2.0,1.5,6480,20160,base,77,10,available,64.87103174603175,32.142857142857146
BASE NORTE CAPITAL,100.0,6670,BASE NORTE CAPITAL,728,B006,estres_3_alto,Alto,2.0,1.5,6568,20160,base,77,10,available,65.66468253968254,32.57936507936508
BASE ESTE CORREDOR,20.092795222043378,2964,BASE ESTE CORREDOR,194,B007,estres_3_alto,Alto,2.0,1.5,2938,20160,base,77,10,available,29.275793650793652,14.5734126984127
BASE ESTE CORREDOR,28.892083384928142,3292,BASE ESTE CORREDOR,213,B008,estres_3_alto,Alto,2.0,1.5,3276,20160,base,77,10,available,32.57936507936508,16.25
BASE ESTE CORREDOR,20.518736250533284,3444,BASE ESTE CORREDOR,221,B009,estres_3_alto,Alto,2.0,1.5,3438,20160,base,77,10,available,34.13690476190476,17.05357142857143
BASE ESTE CORREDOR,100.0,2255,BASE ESTE CORREDOR,153,B010,estres_3_alto,Alto,2.0,1.5,2212,20160,base,77,10,available,22.157738095238095,10.972222222222221
BASE SUR FUENLABRADA,22.31158389016036,4849,BASE SUR FUENLABRADA,508,B011,estres_3_alto,Alto,2.0,1.5,4768,20160,base,77,10,available,47.70337301587302,23.65079365079365
BASE SUR FUENLABRADA,100.0,4400,BASE SUR FUENLABRADA,471,B012,estres_3_alto,Alto,2.0,1.5,4256,20160,base,77,10,available,42.93650793650794,21.11111111111111
BASE SUR FUENLABRADA,41.26915178654424,4573,BASE SUR FUENLABRADA,480,B013,estres_3_alto,Alto,2.0,1.5,4516,20160,base,77,10,available,45.0843253968254,22.400793650793652
Hospital Asociado Universitario Guadarrama,42.22083718954943,58,Hospital Clínico San Carlos,3,H001,estres_3_alto,Alto,2.0,1.5,94,20160,hospital,77,10,available,0.753968253968254,0.4662698412698413
Hospital Asociado Universitario Guadarrama,52.12838585501834,0,Hospital Universitario La Paz,2,H002,estres_3_alto,Alto,2.0,1.5,30,20160,hospital,77,10,available,0.1488095238095238,0.1488095238095238
Hospital El Escorial,100.0,0,Hospital El Escorial,0,H003,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,77,10,available,0.0,0.0
Hospital General Universitario Gregorio Marañón,47.28306416937392,0,Hospital Universitario de Torrejón,1,H004,estres_3_alto,Alto,2.0,1.5,31,20160,hospital,77,10,available,0.15376984126984128,0.15376984126984128
Hospital La Fuenfría,31.07371604957251,0,Hospital Universitario Infanta Leonor,1,H005,estres_3_alto,Alto,2.0,1.5,38,20160,hospital,77,10,available,0.1884920634920635,0.1884920634920635
Hospital La Fuenfría,100.0,0,Hospital La Fuenfría,0,H006,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,77,10,available,0.0,0.0
Hospital Universitario 12 de Octubre,49.64574057868166,0,Hospital Universitario Santa Cristina,1,H007,estres_3_alto,Alto,2.0,1.5,36,20160,hospital,77,10,available,0.17857142857142858,0.17857142857142858
Hospital Universitario de Fuenlabrada,33.71824199540852,0,Hospital Universitario Príncipe de Asturias,3,H008,estres_3_alto,Alto,2.0,1.5,40,20160,hospital,77,10,available,0.1984126984126984,0.1984126984126984
Hospital Universitario de Torrejón,75.29636907621878,0,Hospital Universitario de La Princesa,1,H009,estres_3_alto,Alto,2.0,1.5,14,20160,hospital,77,10,available,0.06944444444444445,0.06944444444444445
Hospital Universitario del Sureste,66.88372671432944,0,Hospital Universitario Fundación Jiménez Díaz,1,H010,estres_3_alto,Alto,2.0,1.5,18,20160,hospital,77,10,available,0.08928571428571429,0.08928571428571429
Hospital Universitario Infanta Cristina,25.364207903021857,0,Hospital Cantoblanco,4,H011,estres_3_alto,Alto,2.0,1.5,48,20160,hospital,77,10,available,0.2380952380952381,0.2380952380952381
Hospital Universitario Infanta Elena,100.0,55,Hospital Universitario de Móstoles,2,H012,estres_3_alto,Alto,2.0,1.5,49,20160,hospital,77,10,available,0.5158730158730158,0.24305555555555555
Hospital Universitario Infanta Sofía,100.0,110,Hospital Universitario José Germain,3,H013,estres_3_alto,Alto,2.0,1.5,100,20160,hospital,77,10,available,1.0416666666666665,0.496031746031746
Hospital Universitario Infanta Sofía,56.183577825599166,0,Hospital Universitario General de Villalba,1,H014,estres_3_alto,Alto,2.0,1.5,23,20160,hospital,77,10,available,0.1140873015873016,0.1140873015873016
Hospital Universitario José Germain,79.88602457478956,0,Hospital Universitario de La Princesa,1,H015,estres_3_alto,Alto,2.0,1.5,12,20160,hospital,77,10,available,0.05952380952380953,0.05952380952380953
Hospital Universitario La Paz,51.32295931348113,0,Hospital Universitario Príncipe de Asturias,2,H016,estres_3_alto,Alto,2.0,1.5,27,20160,hospital,77,10,available,0.13392857142857142,0.13392857142857142
Hospital Universitario Príncipe de Asturias,100.0,53,Hospital El Escorial,1,H017,estres_3_alto,Alto,2.0,1.5,46,20160,hospital,77,10,available,0.49107142857142855,0.2281746031746032
Hospital Universitario Puerta de Hierro Majadahonda,79.35125509766908,0,Hospital General Universitario Gregorio Marañón,1,H018,estres_3_alto,Alto,2.0,1.5,12,20160,hospital,77,10,available,0.05952380952380953,0.05952380952380953
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H019,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,77,10,available,0.0,0.0
Hospital Universitario Ramón y Cajal,100.0,54,Hospital El Escorial,2,H020,estres_3_alto,Alto,2.0,1.5,48,20160,hospital,77,10,available,0.5059523809523809,0.2380952380952381
BASE NOROESTE,74.49464104506914,2797,BASE NOROESTE,304,B001,estres_3_alto,Alto,2.0,1.5,2748,20160,base,78,11,available,27.50496031746032,13.63095238095238
BASE NOROESTE,31.262528659992864,3100,BASE NOROESTE,333,B002,estres_3_alto,Alto,2.0,1.5,3080,20160,base,78,11,available,30.654761904761905,15.277777777777779
BASE NORTE CAPITAL,31.47836854438916,6634,BASE NORTE CAPITAL,710,B003,estres_3_alto,Alto,2.0,1.5,6586,20160,base,78,11,available,65.57539682539682,32.66865079365079
BASE NORTE CAPITAL,25.74123012671994,6644,BASE NORTE CAPITAL,726,B004,estres_3_alto,Alto,2.0,1.5,6588,20160,base,78,11,available,65.63492063492063,32.67857142857143
BASE NORTE CAPITAL,25.626248942303906,6670,BASE NORTE CAPITAL,722,B005,estres_3_alto,Alto,2.0,1.5,6636,20160,base,78,11,available,66.00198412698413,32.916666666666664
BASE NORTE CAPITAL,28.5819894814779,6693,BASE NORTE CAPITAL,743,B006,estres_3_alto,Alto,2.0,1.5,6648,20160,base,78,11,available,66.17559523809524,32.976190476190474
BASE ESTE CORREDOR,100.0,3023,BASE ESTE CORREDOR,202,B007,estres_3_alto,Alto,2.0,1.5,2930,20160,base,78,11,available,29.528769841269842,14.53373015873016
BASE ESTE CORREDOR,100.0,2983,BASE ESTE CORREDOR,193,B008,estres_3_alto,Alto,2.0,1.5,2954,20160,base,78,11,available,29.449404761904763,14.652777777777779
BASE ESTE CORREDOR,100.0,2999,BASE ESTE CORREDOR,184,B009,estres_3_alto,Alto,2.0,1.5,2974,20160,base,78,11,available,29.62797619047619,14.751984126984127
BASE ESTE CORREDOR,58.88268922936656,3507,BASE ESTE CORREDOR,224,B010,estres_3_alto,Alto,2.0,1.5,3488,20160,base,78,11,available,34.69742063492063,17.3015873015873
BASE SUR FUENLABRADA,53.87228434383161,4294,BASE SUR FUENLABRADA,472,B011,estres_3_alto,Alto,2.0,1.5,4136,20160,base,78,11,available,41.81547619047619,20.515873015873016
BASE SUR FUENLABRADA,46.75797370082422,4724,BASE SUR FUENLABRADA,486,B012,estres_3_alto,Alto,2.0,1.5,4566,20160,base,78,11,available,46.0813492063492,22.648809523809526
BASE SUR FUENLABRADA,74.26841529283948,4583,BASE SUR FUENLABRADA,483,B013,estres_3_alto,Alto,2.0,1.5,4452,20160,base,78,11,available,44.81646825396825,22.083333333333332
Hospital Asociado Universitario Guadarrama,100.0,56,Hospital Universitario Rey Juan Carlos,2,H001,estres_3_alto,Alto,2.0,1.5,49,20160,hospital,78,11,available,0.5208333333333333,0.24305555555555555
Hospital Asociado Universitario Guadarrama,100.0,0,Hospital Asociado Universitario Guadarrama,0,H002,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,78,11,available,0.0,0.0
Hospital El Escorial,100.0,0,Hospital El Escorial,0,H003,estres_3_alto,Alto,2.0,1.5,0,20160,hospital,78,11,available,0.0,0.0
Hospital General Universitario Gregorio Marañón,100.0,55,Hospital La Fuenfría,3,H004,estres_3_alto,Alto,2.0,1.5,52,20160,hospital,78,11,available,0.5307539682539683,0.2579365079365079
